travel_dow,trip_purpose,distance,hh_vehicles,hh_size,hh_bikes,hh_descr,hh_income,gender,age,license,education_level,work_status,departure_time,choice
1,SHOPPING,2.547170440335917,2,1,3,duplex_townhouse,4,0,42,1,2,PTE,15.422793503515306,pt
5,ESCORT_TRANSFER,13.77639823243645,4,5,3,detached,7,0,40,1,2,FTE,20.051402778516223,drive
1,OTHER,2.760110714117835,2,2,0,duplex_townhouse,1,0,73,1,3,Retired,13.087479794521846,passenger
2,SHOPPING,2.2511588422629156,2,2,2,duplex_townhouse,5,0,44,1,5,PTE,15.100267384372742,drive
3,OTHER,8.67349321120901,2,4,0,detached,7,0,62,1,5,PTE,16.88597447354043,drive
3,OTHER,2.9888680930491383,3,2,0,duplex_townhouse,7,0,44,1,5,FTE,14.025704972961327,drive
5,SHOPPING,0.45849139698687535,1,1,0,detached,2,0,76,1,2,Retired,9.371062416891462,passenger
3,HOME_OTHER,1.1727166975007484,5,4,2,detached,5,0,56,1,4,FTE,18.70849209585353,drive
3,HOME_OTHER,-0.31986497206241504,2,2,1,detached,5,1,74,1,5,Retired,14.18054822885972,walk
1,HOME_OTHER,1.7508322263324025,1,2,0,detached,4,0,64,1,6,Retired,6.971754704717214,drive
1,HOME_OTHER,0.6044993140017902,1,2,1,duplex_townhouse,6,0,62,1,3,FTE,14.84549537049255,drive
4,HOME_WORK,7.0363931613770045,2,5,2,detached,6,0,30,1,5,FTE,8.954878218709412,drive
4,SHOPPING,0.05902967939922732,3,5,2,detached,6,0,50,1,2,Homemaker,12.477769176456267,drive
5,HOME_OTHER,1.1069730008851382,2,5,2,detached,4,1,38,1,6,FTE,15.822199703134432,drive
3,OTHER,23.1344065802798,1,1,1,duplex_townhouse,5,0,46,1,5,PTE,10.314889365999058,drive
2,SHOPPING,1.5454406209667226,1,2,0,duplex_townhouse,3,1,66,1,2,Retired,11.229058255330536,drive
5,HOME_OTHER,2.538662917763313,1,1,0,appartment,4,0,76,1,5,Retired,18.803965297951528,drive
3,SHOPPING,1.1836238470639062,2,2,0,detached,6,1,64,1,2,FTE,11.732904750485481,drive
5,SHOPPING,1.0845894917200765,2,3,3,detached,5,0,64,1,2,FTE,16.26014647539221,drive
5,HOME_WORK,22.737759330281328,1,1,0,appartment,6,0,54,1,5,FTE,7.53044739519519,pt
2,SHOPPING,-0.2931053203055759,1,2,0,duplex_townhouse,5,0,69,1,6,Retired,18.11822053506131,drive
4,HOME_EDU,0.9443949824938462,2,4,2,detached,5,1,9,0,1,Student,18.78025866503335,passenger
1,HOME_EDU,2.5502519254867004,1,1,1,appartment,5,0,20,1,5,FTE,18.73118482664026,pt
6,ESCORT_TRANSFER,1.688001037754503,2,2,0,detached,7,1,32,1,6,FTE,12.00722637897101,drive
3,HOME_OTHER,3.1570953570063525,2,6,2,detached,2,0,39,1,2,Volunteer,16.80248356110016,drive
1,HOME_WORK,8.88606589608151,2,4,3,detached,6,0,23,0,5,FTE,13.180256414168344,passenger
1,SHOPPING,1.5000865105116403,2,2,0,detached,3,1,85,1,2,Retired,13.442759685686196,drive
5,HOME_OTHER,0.3747467062042563,1,1,0,duplex_townhouse,2,0,72,1,5,Retired,18.301277026053477,drive
2,HOME_WORK,2.507309879084603,1,1,0,detached,2,0,63,1,3,Retired,6.950630830524263,drive
4,HOME_WORK,13.853662484426696,1,2,2,detached,5,0,50,1,5,FTE,15.646146627698116,drive
5,HOME_OTHER,3.486951602775756,2,2,2,detached,5,0,56,1,6,PTE,9.146715937906988,drive
3,HOME_OTHER,1.1673480452202039,2,2,0,detached,5,0,36,1,5,FTE,17.31830043288021,passenger
3,HOME_WORK,11.183483549118476,3,5,0,detached,7,1,38,1,6,FTE,8.692115367513747,drive
7,SHOPPING,3.599116053953816,1,2,0,appartment,7,1,79,1,6,Retired,12.810567405105152,drive
5,SHOPPING,2.44060973389144,3,5,2,detached,2,1,14,0,1,Student,11.893985630325577,passenger
2,OTHER,3.3353714829455234,2,2,0,detached,4,1,51,1,5,Volunteer,14.479365129071494,drive
1,SHOPPING,1.2225763436534962,2,2,0,appartment,5,0,64,1,5,Retired,16.952119826617363,drive
3,HOME_OTHER,2.3438960400362063,1,2,0,detached,6,1,52,1,2,Retired,6.758823938867948,passenger
6,HOME_OTHER,8.54458054440596,2,3,2,detached,5,0,43,1,2,PTE,17.49425930092827,passenger
3,HOME_OTHER,7.044582155833801,1,4,2,detached,6,1,46,0,1,FTE,8.798954385759474,passenger
1,OTHER,0.5183560285098989,1,2,1,appartment,3,1,25,1,3,FTE,19.792350843142994,passenger
4,SHOPPING,0.525232593573679,2,5,4,detached,5,0,52,1,6,Homemaker,13.535257192978902,drive
5,OTHER,0.42268093852789806,2,2,2,detached,2,0,4,0,1,Student,16.528502605847752,walk
2,OTHER,4.559977120398175,2,2,0,detached,5,0,85,1,2,Retired,14.300850179305353,drive
3,OTHER,0.44714621840723034,1,2,0,detached,6,0,50,1,5,FTE,15.539381973609613,drive
4,ESCORT_TRANSFER,14.99142459858991,2,2,2,detached,4,0,52,1,2,FTE,7.779978477328854,drive
5,HOME_OTHER,0.7747542610444949,2,2,2,detached,7,1,33,1,2,FTE,19.619476869485823,drive
3,HOME_EDU,2.639713001278214,2,5,2,detached,7,1,8,0,1,Student,19.937678197122374,passenger
5,HOME_WORK,3.106307362770796,1,2,0,detached,3,1,71,1,3,Retired,6.486259956801015,drive
4,ESCORT_TRANSFER,8.86979196329304,3,1,4,detached,7,0,29,1,5,FTE,14.934005610021154,drive
2,HOME_WORK,2.1661663722773556,1,2,0,detached,2,1,76,1,2,Retired,7.18648034210438,drive
5,SHOPPING,2.064733309833645,1,1,0,appartment,2,0,71,1,2,Retired,16.873630178339752,walk
6,OTHER,0.7501442294520518,2,2,2,appartment,7,0,35,1,5,FTE,15.139328872922608,passenger
5,HOME_WORK,9.485110473663038,1,1,0,appartment,2,0,43,1,2,FTE,16.182206362281015,drive
4,HOME_WORK,2.3339113570922994,1,2,0,detached,6,0,71,1,5,Volunteer,7.979436428575573,drive
2,HOME_OTHER,9.613722619473908,2,2,0,detached,5,1,73,1,2,Retired,10.83737844718161,drive
5,HOME_WORK,7.514969479158337,1,1,0,appartment,5,0,61,1,4,PTE,17.017432203695407,drive
4,HOME_WORK,1.7654662180980374,1,1,0,detached,7,1,54,1,6,FTE,14.028722647954101,drive
1,HOME_WORK,6.070433578949267,1,2,3,appartment,7,0,54,1,6,FTE,20.05260545027463,drive
1,SHOPPING,3.4204862881868454,1,1,0,appartment,5,0,36,1,2,FTE,15.78092732410258,drive
7,HOME_OTHER,4.244996692163663,1,2,0,appartment,6,1,47,1,6,FTE,17.039704950674555,drive
3,OTHER,5.810107884233668,1,1,0,duplex_townhouse,3,0,57,1,5,PTE,17.355601365195792,drive
3,OTHER,2.2282503405659675,3,2,0,detached,6,1,68,1,3,Retired,21.64888361849532,drive
5,SHOPPING,1.0944905273536918,1,1,0,duplex_townhouse,1,0,69,0,2,Retired,17.465782150616416,passenger
1,HOME_OTHER,10.083025410995845,2,5,5,detached,7,0,52,1,5,FTE,20.70848799476955,drive
2,OTHER,0.12235451206362646,0,2,0,appartment,1,1,71,0,1,Retired,11.449336992495969,walk
5,SHOPPING,-0.31107288937481026,3,3,0,detached,7,0,63,1,6,FTE,16.98964449912019,walk
1,HOME_WORK,2.460137936901549,1,2,0,detached,2,1,51,1,5,Retired,11.36353288873433,drive
5,SHOPPING,-0.16525316441530313,1,2,0,detached,2,0,80,1,2,Volunteer,9.84563890688268,drive
6,SHOPPING,0.6391171429284892,3,3,0,detached,6,0,10,1,1,Unemployed,9.228633712294865,drive
5,OTHER,0.7694930070459088,0,2,0,appartment,3,0,63,1,2,FTE,15.563366490957575,passenger
5,HOME_WORK,2.444796704745706,3,2,2,detached,7,0,61,1,6,FTE,6.690912116740643,drive
5,SHOPPING,1.0302918868686286,2,2,2,detached,2,1,52,1,3,FTE,10.527642175711936,drive
3,ESCORT_TRANSFER,11.2254825699818,2,3,3,detached,7,1,29,1,5,FTE,13.06286352784801,drive
5,SHOPPING,0.48808914909432877,1,1,0,appartment,5,1,74,1,6,Retired,11.662002214328517,drive
1,BUSINESS,0.6359872843109573,3,5,4,detached,7,1,44,1,6,FTE,20.75939110469488,drive
5,HOME_WORK,6.858378588660031,2,2,0,detached,7,1,27,1,5,FTE,7.247530003854977,drive
5,ESCORT_TRANSFER,2.3222393769466905,1,1,1,detached,5,0,64,1,2,Retired,18.09051640494448,drive
3,HOME_WORK,0.43381760890874976,1,1,0,detached,3,1,30,1,5,FTE,8.161376412510563,drive
4,HOME_WORK,1.7742578964605045,1,1,0,appartment,1,1,32,1,5,FTE,5.994265695673325,pt
3,OTHER,0.8199982281635566,1,1,0,duplex_townhouse,5,1,65,1,5,Retired,13.700167670078248,walk
5,OTHER,14.660969265304487,3,2,1,detached,7,1,14,1,2,FTE,2.5021780151376256,cycle
4,SHOPPING,0.7015070279245827,1,3,0,detached,7,1,9,0,1,Unemployed,14.99274437145127,walk
1,HOME_WORK,1.316072548524717,1,1,0,detached,7,1,47,1,5,FTE,8.127726040618613,drive
5,HOME_OTHER,8.572749468399842,1,1,0,appartment,7,1,80,1,6,Retired,16.45123555954794,drive
3,HOME_OTHER,0.14016955762776762,2,5,0,detached,7,0,6,1,5,Student,22.883756638372382,passenger
5,SHOPPING,0.9544172406341693,2,5,2,detached,7,1,4,0,1,Unknown,8.961774218043665,passenger
5,OTHER,39.213737908786364,3,2,2,detached,7,0,55,1,6,FTE,11.795336562775407,passenger
1,HOME_OTHER,0.22073761341654902,1,2,2,duplex_townhouse,5,0,81,1,5,Volunteer,14.193858854078305,passenger
3,SHOPPING,2.1858690235716787,2,1,0,appartment,5,0,64,1,6,Retired,11.183034122220763,passenger
3,OTHER,2.198365627275225,2,1,0,detached,4,1,83,1,6,Retired,14.409010121063105,drive
3,HOME_OTHER,-0.31062888901148045,4,5,0,appartment,2,1,39,1,2,Unemployed,8.73556093895407,walk
1,ESCORT_TRANSFER,1.9419258327597149,1,3,0,appartment,1,1,10,0,1,Student,7.890684418684492,walk
2,OTHER,2.1113713133612553,3,5,4,detached,6,1,14,0,1,Student,12.140609673759279,passenger
5,HOME_OTHER,0.37873579932772505,4,6,1,detached,3,1,57,1,2,Homemaker,12.340145002136424,drive
2,HOME_OTHER,2.2446010270310333,0,1,0,appartment,1,1,82,0,5,Retired,16.40021116801497,pt
5,HOME_OTHER,0.3403194183137607,1,1,0,detached,4,1,65,1,6,Retired,13.0275992024787,drive
5,HOME_OTHER,4.013271452826626,1,1,0,appartment,3,1,65,1,6,Retired,16.74220627529523,drive
5,OTHER,1.0045503404519571,1,1,0,duplex_townhouse,2,0,70,1,2,Retired,17.73007754822728,passenger
2,HOME_OTHER,3.0427644143346853,2,2,0,detached,7,1,63,1,6,FTE,20.547771975120757,walk
3,SHOPPING,0.5435436375718695,0,1,0,appartment,1,1,58,1,5,FTE,12.482137963357243,drive
3,HOME_WORK,2.1343988481191807,1,1,1,appartment,5,1,39,1,5,FTE,11.870757078474401,drive
5,HOME_EDU,0.38887955044535705,2,5,4,detached,7,0,36,1,5,Student,16.47639733046387,drive
4,ESCORT_TRANSFER,-0.08514880759752042,2,2,4,detached,7,1,45,1,6,FTE,17.322436738062724,walk
2,SHOPPING,4.900155948161301,1,1,0,appartment,1,1,79,1,2,Retired,11.544541310234976,drive
4,HOME_OTHER,0.08623764645250476,2,2,2,detached,7,0,67,1,3,Retired,10.485940553904625,passenger
5,SHOPPING,1.5507461423388906,2,2,2,detached,6,1,44,1,2,FTE,10.842354407255943,drive
1,HOME_OTHER,1.7556542486087436,2,2,0,detached,3,1,77,1,5,Retired,13.381335998552053,drive
1,HOME_WORK,3.450881973780472,1,1,1,duplex_townhouse,5,1,60,1,5,FTE,16.951482687002702,drive
3,HOME_OTHER,0.5739050624873424,1,1,0,appartment,2,1,66,1,6,Retired,8.280243088991286,drive
7,HOME_OTHER,2.2996515937068884,2,3,0,duplex_townhouse,7,0,38,1,5,FTE,14.019161060711037,drive
3,OTHER,23.73132859567613,2,2,0,duplex_townhouse,7,0,44,1,6,FTE,15.513097560327806,drive
5,SHOPPING,0.23868901712044238,2,2,2,detached,7,0,65,1,6,FTE,8.047680309731756,drive
1,HOME_EDU,0.4128363717395986,1,3,0,appartment,5,1,18,0,2,Student,17.977034497701254,walk
2,BUSINESS,0.5483993834467822,3,2,4,detached,7,0,31,1,6,FTE,16.915504216305038,drive
1,HOME_OTHER,0.9455307479302963,0,1,0,appartment,1,1,58,0,2,Retired,17.483771001417843,walk
3,HOME_WORK,1.6850986301791617,1,3,0,detached,2,0,42,1,2,PTE,7.62769154812546,pt
4,HOME_OTHER,5.432588095287029,1,1,0,appartment,5,1,52,1,5,Retired,10.288510838950941,drive
1,HOME_WORK,9.84562414524329,1,1,0,appartment,5,1,34,1,6,FTE,8.1903706198872,drive
3,OTHER,1.3379579051136077,3,2,0,detached,7,1,45,1,6,FTE,10.098785281802705,drive
3,ESCORT_TRANSFER,8.663221884032108,1,1,3,appartment,6,1,29,1,2,FTE,12.376268798698705,drive
3,HOME_OTHER,18.150347118847957,4,3,0,detached,7,1,45,1,5,FTE,8.662460349932505,drive
5,ESCORT_TRANSFER,1.2129617346590074,2,2,2,detached,5,0,61,1,5,Homemaker,13.79741409537322,drive
5,SHOPPING,0.5887433123056834,2,2,0,detached,7,0,56,1,5,Retired,17.699560813465816,drive
2,ESCORT_TRANSFER,0.7267689900069638,1,1,0,appartment,5,1,43,1,5,FTE,22.49799904859953,drive
5,SHOPPING,5.185127026808688,2,2,0,duplex_townhouse,6,0,53,1,2,Homemaker,11.329750989047227,drive
4,OTHER,0.286218005309652,1,1,2,duplex_townhouse,5,0,59,1,3,PTE,10.376639121394826,drive
5,SHOPPING,1.1878863763931178,1,1,0,appartment,3,0,64,1,5,Homemaker,11.416009305623184,drive
3,HOME_WORK,1.0432875898975054,3,2,0,detached,4,1,63,1,5,FTE,16.014894407951676,pt
4,OTHER,1.451432543220605,1,3,2,detached,2,1,6,0,1,Student,7.976350904977813,passenger
4,HOME_OTHER,-0.27679581118469754,2,4,2,detached,7,1,14,0,1,Student,19.97606424106002,walk
2,HOME_OTHER,3.144257081566532,1,2,2,detached,6,0,51,1,6,FTE,13.110535914867873,drive
5,HOME_WORK,0.5461308620833868,2,2,2,appartment,7,1,28,0,6,FTE,17.4976779083204,passenger
2,HOME_WORK,8.817205587911818,2,1,0,duplex_townhouse,6,1,53,1,6,FTE,13.326722143455255,drive
5,BUSINESS,0.5025073730055781,1,1,0,appartment,7,1,38,1,2,FTE,9.284133252710205,drive
1,HOME_EDU,1.5892246521360902,0,5,0,detached,1,0,56,0,4,Unemployed,8.223510859988867,pt
2,HOME_WORK,26.332346090038712,1,1,2,appartment,6,1,61,1,6,FTE,15.655391619348705,pt
3,HOME_OTHER,9.615354168599707,2,5,2,detached,6,0,43,1,2,Homemaker,12.642848966662685,drive
1,HOME_WORK,11.040358251215666,1,2,0,duplex_townhouse,6,0,62,1,5,FTE,14.888196989271549,drive
1,ESCORT_TRANSFER,3.7999269339795125,2,5,0,detached,5,0,22,1,2,PTE,6.492856652456865,drive
4,OTHER,3.3169954678963127,1,3,2,detached,6,1,67,1,3,FTE,8.80933435291123,drive
5,ESCORT_TRANSFER,0.7408891591320587,1,1,0,appartment,5,1,75,1,6,Retired,17.571088399020482,drive
1,HOME_OTHER,0.5895498374022905,2,2,0,detached,5,0,44,1,5,FTE,6.071726795576658,drive
5,OTHER,6.596577770312576,2,2,0,duplex_townhouse,4,1,66,1,2,FTE,8.857233815547621,drive
3,HOME_WORK,4.491689781244822,1,1,0,duplex_townhouse,5,0,84,1,3,Retired,14.03252159223105,drive
5,HOME_OTHER,1.4733350930813094,2,4,2,detached,5,0,56,1,6,PTE,10.482065432788348,drive
5,SHOPPING,0.7808966248283048,0,1,0,appartment,1,0,81,0,2,Retired,14.314479044397693,pt
5,HOME_WORK,17.944643651947334,2,2,2,detached,5,0,52,1,5,FTE,6.746947605409382,drive
1,HOME_OTHER,-0.06651373713699282,3,4,1,detached,7,1,10,0,1,Student,12.829637963677252,walk
5,HOME_WORK,2.9452298931185235,1,2,0,duplex_townhouse,4,1,62,1,5,FTE,15.49862955331687,drive
2,HOME_WORK,0.445959643070047,3,2,2,detached,5,0,57,1,6,FTE,15.321439205310062,drive
1,SHOPPING,-0.4411552403295099,1,1,0,appartment,3,1,71,1,2,Retired,12.372547097141332,walk
2,OTHER,0.020299152494391515,2,4,4,detached,6,1,7,0,1,Unknown,11.401621352951567,walk
5,HOME_EDU,1.3613118864779197,2,5,4,detached,4,0,6,1,2,PTE,6.657700206487328,pt
4,HOME_OTHER,3.7823851671579365,0,1,0,appartment,1,0,52,0,5,FTE,7.4790697439789895,pt
5,ESCORT_TRANSFER,1.4974193223630055,2,4,2,detached,7,0,27,1,5,FTE,19.715848503375195,passenger
5,HOME_OTHER,11.299446524334588,1,1,0,appartment,7,1,42,1,5,FTE,8.880741169033218,drive
3,OTHER,4.346454793737779,2,1,0,detached,7,1,27,1,5,FTE,7.327860609336653,drive
1,HOME_WORK,1.0670573998911246,2,2,0,duplex_townhouse,4,1,43,1,5,FTE,9.632900057758082,drive
5,OTHER,14.62564748496267,3,3,0,detached,3,1,48,1,2,FTE,7.905254692273574,drive
1,HOME_EDU,16.38109299555819,1,3,2,detached,2,0,10,0,1,Student,6.577815096584899,pt
5,SHOPPING,1.6351610301004893,2,2,0,detached,3,0,60,1,5,Retired,15.109783358544945,drive
1,HOME_OTHER,15.640664905231297,1,1,2,duplex_townhouse,1,0,55,1,5,FTE,7.020270796806899,drive
4,HOME_OTHER,1.6853390600283338,2,3,2,detached,7,1,54,1,6,FTE,9.390503924575018,walk
3,HOME_WORK,24.029686798898343,0,1,0,appartment,5,0,57,0,5,FTE,6.933620252716513,passenger
5,HOME_OTHER,0.16953918109783683,1,1,2,detached,7,0,71,1,6,Volunteer,15.766660217438444,drive
1,HOME_OTHER,-0.3833904178487243,1,5,0,duplex_townhouse,2,1,14,0,1,Student,17.237318130438794,walk
3,HOME_WORK,2.9918552784341506,2,2,2,detached,6,0,35,1,4,FTE,10.26832879786648,drive
1,HOME_OTHER,2.486712212441764,1,6,0,detached,3,1,75,1,6,Student,13.546803146732028,passenger
1,HOME_WORK,4.346203463248073,1,1,0,appartment,5,1,48,1,6,FTE,15.044997662587036,drive
3,HOME_WORK,1.2024759781910865,1,2,2,duplex_townhouse,5,1,43,1,5,FTE,13.81516280803658,pt
2,OTHER,11.065201925551895,3,2,2,detached,7,1,57,1,2,FTE,9.138965024134514,drive
2,HOME_OTHER,0.8368126469933822,1,2,0,detached,7,1,72,1,5,Retired,13.65230906818302,walk
3,HOME_WORK,8.887485229994708,2,2,2,detached,7,1,52,1,5,FTE,6.067101884570446,drive
1,HOME_EDU,10.113334829318548,1,5,4,detached,2,1,4,0,1,Student,7.949154401725971,pt
4,OTHER,5.620257393535554,1,2,0,detached,3,1,61,1,3,Retired,14.300469541195257,drive
5,HOME_OTHER,3.3676820634698825,2,2,6,detached,6,1,67,1,5,Retired,11.919456971658231,drive
2,HOME_OTHER,4.532409256660412,2,2,0,detached,7,0,54,1,5,FTE,6.927081577565394,drive
5,HOME_EDU,4.426474670804421,1,6,0,duplex_townhouse,4,0,20,0,1,Student,7.273868347341399,pt
5,HOME_WORK,1.0672504771122038,2,4,2,detached,7,0,20,1,5,FTE,6.334408965572429,drive
2,HOME_OTHER,8.784669365027733,1,1,0,duplex_townhouse,2,0,62,1,5,FTE,14.12233920484469,drive
2,HOME_OTHER,2.1277236843363387,2,2,2,detached,4,0,4,0,1,Unknown,17.042759164737653,passenger
4,HOME_OTHER,0.985586928595984,2,2,2,duplex_townhouse,5,0,65,1,3,Retired,13.064724699434313,drive
5,SHOPPING,1.0828225078831175,3,4,1,detached,5,1,47,1,5,PTE,12.130390305149577,drive
3,HOME_EDU,5.0207098995476045,2,5,4,detached,4,0,5,0,1,Student,6.730919802179802,passenger
5,HOME_WORK,7.604183120467493,2,2,0,detached,7,1,56,1,2,FTE,6.6653791404437435,drive
4,OTHER,2.631325662217882,1,1,0,duplex_townhouse,6,0,71,1,2,Retired,11.789371861251292,drive
5,HOME_OTHER,0.7690789355010346,8,2,1,detached,6,1,53,1,2,FTE,7.227792994623078,drive
5,OTHER,0.8547360429263267,1,1,0,detached,6,1,57,1,6,Retired,11.789793221073518,drive
3,OTHER,1.127339388999181,1,5,1,appartment,4,0,35,1,6,Student,12.485022289495076,pt
2,HOME_OTHER,2.2896337945766563,5,3,2,detached,7,0,12,0,1,Student,8.717455575816553,pt
6,SHOPPING,1.0995269271863097,2,2,2,appartment,5,0,14,0,1,Retired,12.992325728683742,passenger
3,OTHER,6.665568484448891,1,2,0,detached,1,0,81,0,2,Retired,6.648292187661062,passenger
5,HOME_OTHER,5.978714465591039,0,1,0,appartment,1,0,64,0,2,FTE,14.339635281966524,passenger
1,HOME_EDU,2.2591290022378807,0,4,0,appartment,1,1,14,0,1,Student,13.511879297641295,pt
1,OTHER,0.6017930145336778,3,5,4,detached,7,0,7,0,1,Student,7.056433464157961,walk
1,HOME_OTHER,0.9491413776454733,1,1,0,appartment,1,0,64,1,5,Retired,12.714617821931366,drive
2,HOME_WORK,3.8842820638259585,2,2,2,detached,6,1,50,1,5,FTE,9.388089546465444,drive
3,HOME_WORK,6.95309770311232,2,2,0,appartment,7,1,56,1,5,FTE,7.01251064935238,drive
2,OTHER,0.31384855439887327,1,1,2,appartment,5,0,77,1,3,Retired,13.35493545777146,drive
3,HOME_OTHER,0.18464732529196465,2,2,0,detached,5,0,62,1,5,Retired,14.973161202458808,drive
3,OTHER,2.2989420445116227,2,2,0,detached,7,1,75,1,3,Retired,11.444474036155354,drive
5,HOME_WORK,0.8314689462825516,5,5,4,detached,7,1,33,1,6,FTE,6.832516899753019,drive
2,OTHER,2.0453873453615516,4,5,2,detached,7,0,18,0,1,Student,8.119859319458484,passenger
5,HOME_OTHER,1.1343693391592735,1,2,0,detached,2,1,74,1,2,Retired,17.531084402535242,walk
3,HOME_WORK,7.880668172084689,3,2,0,appartment,7,1,37,1,5,PTE,21.658463363369265,walk
3,OTHER,2.5969649887379322,1,2,0,appartment,4,1,58,1,2,Retired,15.288517980636838,drive
2,HOME_WORK,4.499808300167947,3,3,0,detached,6,1,51,1,2,FTE,14.18842016922309,passenger
7,OTHER,4.9215753408870135,1,1,0,detached,7,0,65,1,5,Volunteer,13.563719976993644,drive
3,HOME_OTHER,10.609207086080234,1,2,0,duplex_townhouse,2,0,53,1,5,Volunteer,18.542295894949454,drive
5,OTHER,0.7015177434985519,1,1,0,detached,7,0,60,1,5,Volunteer,13.792296930608396,drive
3,OTHER,5.95032089263272,2,1,0,detached,6,0,58,1,6,PTE,7.824138316922437,drive
3,OTHER,3.342069153651142,2,4,2,detached,6,1,25,1,5,FTE,5.407329205218201,drive
1,OTHER,17.671315628221205,2,3,2,detached,5,1,7,0,1,Unknown,10.542033024399464,passenger
5,SHOPPING,2.2376471603952814,3,5,3,detached,6,0,41,1,3,FTE,13.17181360001291,drive
5,HOME_OTHER,19.39899489962111,2,2,2,detached,7,1,52,1,3,FTE,8.13798456773622,drive
6,HOME_OTHER,1.1044562067129449,2,2,2,detached,5,1,62,1,2,FTE,19.488673914758994,passenger
1,HOME_OTHER,2.475443131280482,1,1,0,appartment,5,0,67,1,5,FTE,17.61669291756185,drive
2,HOME_OTHER,1.2377090662208385,1,1,0,appartment,4,0,71,1,2,Retired,14.89418916836027,passenger
5,OTHER,0.2520221604254499,0,4,0,appartment,3,0,49,0,1,FTE,11.980548364342141,walk
1,HOME_OTHER,0.8737174412774427,2,2,1,detached,5,0,49,1,5,FTE,21.143304200470446,drive
2,ESCORT_TRANSFER,1.6235842768726247,1,1,0,detached,4,0,64,1,2,FTE,14.747905566211832,drive
1,HOME_EDU,2.201213656110481,3,5,4,detached,4,1,8,0,1,Student,13.700171971889349,passenger
5,SHOPPING,2.2109727866168902,2,4,2,detached,7,0,40,1,3,FTE,10.930740225259674,drive
2,OTHER,2.2974788628653315,4,2,0,appartment,3,1,52,1,2,FTE,15.997368389824587,drive
3,SHOPPING,3.392762091084299,0,1,0,appartment,1,1,80,0,2,Retired,16.465632437377327,pt
5,SHOPPING,1.7801843948644274,3,1,1,detached,6,1,13,0,1,Student,18.882079411038966,passenger
6,OTHER,0.4506804769331514,2,5,4,detached,7,0,46,1,6,FTE,16.02759393567333,drive
3,OTHER,0.14524798375532422,2,4,2,duplex_townhouse,5,1,-1,0,1,Unknown,16.93712809110986,walk
5,SHOPPING,1.598104740331427,0,1,0,appartment,1,0,56,0,4,Retired,14.412244512310696,pt
3,OTHER,0.42120885845004113,2,2,2,detached,6,0,61,1,6,FTE,16.653866481801085,drive
3,HOME_WORK,0.6857957126180958,1,2,2,appartment,4,1,51,1,5,FTE,7.707404046075782,walk
5,SHOPPING,16.798953371434823,4,5,2,detached,7,0,13,1,2,Student,12.531649342622638,drive
5,OTHER,0.8646936967101259,2,2,0,detached,5,1,81,1,2,Retired,11.921947818154713,drive
4,HOME_WORK,1.4473798222718859,2,4,0,detached,7,1,28,1,3,FTE,5.463424311286298,pt
3,OTHER,-0.4635858885438834,7,4,6,duplex_townhouse,7,1,55,1,3,FTE,13.39779800762349,walk
5,SHOPPING,7.070661396410578,2,2,2,appartment,3,0,38,1,6,FTE,13.823584369184736,passenger
3,OTHER,13.747663020169982,1,2,0,detached,6,1,70,1,2,FTE,21.312076007753816,drive
3,SHOPPING,1.2339934921054103,1,1,0,detached,2,0,74,0,2,Retired,8.384148117532835,pt
2,HOME_OTHER,-0.38665638446495876,1,3,2,detached,2,1,2,0,1,Student,16.25645432301649,passenger
2,OTHER,5.162641980482868,3,4,2,detached,7,0,13,0,1,Student,17.85647088878531,passenger
5,HOME_OTHER,1.8330245555549642,2,2,0,detached,7,1,72,1,6,Retired,7.584627330330256,drive
2,ESCORT_TRANSFER,2.779565836380087,3,5,3,detached,7,0,47,1,5,PTE,6.993135450817087,drive
1,SHOPPING,5.531486503704004,1,1,0,appartment,4,0,68,1,2,FTE,12.845808718967982,drive
6,HOME_OTHER,14.111155289298555,1,2,0,detached,6,1,42,1,5,FTE,16.881552365069037,drive
2,BUSINESS,19.81814858753438,2,3,0,detached,6,1,46,1,5,FTE,13.237747119976357,drive
5,HOME_WORK,1.3412965377047983,2,4,4,detached,5,1,17,1,5,FTE,12.970855299152737,drive
6,HOME_OTHER,-0.009162022599891184,1,2,0,detached,7,1,79,1,6,Retired,16.374411337330777,walk
2,ESCORT_TRANSFER,11.282049190247871,1,1,0,duplex_townhouse,5,1,67,1,3,Retired,14.71332448376923,drive
5,HOME_WORK,20.970302716836883,1,1,2,detached,4,1,76,1,6,Retired,13.590670149015804,drive
4,HOME_OTHER,4.8945202920323165,0,2,2,appartment,4,0,61,1,2,FTE,16.233110678513437,passenger
3,HOME_OTHER,1.0208314159763525,3,5,2,detached,7,1,65,1,2,Retired,11.174901438002989,passenger
5,OTHER,0.4471056098583326,3,5,4,detached,6,1,8,0,1,Student,13.583051569328472,passenger
5,BUSINESS,0.9885903409128605,1,2,2,detached,7,1,77,1,6,Retired,8.767132154043459,drive
3,OTHER,6.814223343757673,3,5,3,detached,7,1,12,1,2,FTE,8.346929978876837,drive
1,HOME_OTHER,3.231253735697873,2,2,2,detached,5,1,72,1,5,Retired,16.4082532478306,drive
1,HOME_OTHER,3.5171066700463283,2,2,0,appartment,3,1,57,1,3,Retired,11.566969369773364,drive
5,HOME_WORK,12.20514101138782,2,2,2,detached,5,0,33,1,5,PTE,7.866182627586764,drive
5,SHOPPING,4.115047349262218,3,1,0,detached,4,0,72,1,2,Retired,16.909948578779904,drive
